tpgGen,hoursElapsed,envs,fitMin,fitMax,fitAvg,champSize,champUid,totalTeams,totalRootTeams
40,8.896806850035984,Asteroids-v0/BattleZone-v0/Bowling-v0/Boxing-v0,0.0,0.43902439024390244,0.05251044819567212,30,10245,589,421
41,9.078681459890472,Asteroids-v0/Atlantis-v0/BattleZone-v0/Boxing-v0,0.0,0.4634146341463415,0.04701965241427994,26,10701,588,432
42,9.31186196539137,Asteroids-v0/Atlantis-v0/Bowling-v0/Boxing-v0,0.0,0.46440677966101696,0.04849393812927449,48,10151,589,422
43,9.526710525684887,Asteroids-v0/Atlantis-v0/BattleZone-v0/Bowling-v0,0.0,0.3408892763731473,0.049460763880869035,26,10701,601,429
44,9.749963710506757,Alien-v0/Atlantis-v0/BattleZone-v0/Bowling-v0,0.0,0.4169491525423729,0.06568813113479623,42,11397,612,433
45,9.960815849105517,Alien-v0/Asteroids-v0/BattleZone-v0/Bowling-v0,0.0,0.37216828478964403,0.07512567634298112,4,11545,612,438
46,10.157931628425915,Alien-v0/Asteroids-v0/BattleZone-v0/Boxing-v0,0.0,0.41660201706749417,0.10161302994404539,59,11809,621,432
47,10.352584737208154,Alien-v0/Asteroids-v0/BankHeist-v0/Boxing-v0,0.0,0.378698224852071,0.06954354556045533,15,12365,606,430
48,10.621569855213165,Asteroids-v0/BankHeist-v0/Bowling-v0/Boxing-v0,0.0,0.43389830508474575,0.04747118432905948,14,12879,612,434
49,10.884652663734224,Atlantis-v0/BankHeist-v0/Bowling-v0/Boxing-v0,0.0,0.4576271186440678,0.04784378083926511,14,12879,631,433
50,11.116915135913425,Alien-v0/Atlantis-v0/BankHeist-v0/Bowling-v0,0.0,0.3448275862068966,0.045168959559790396,20,13372,629,434
51,11.463157444596291,Alien-v0/Atlantis-v0/Bowling-v0/Boxing-v0,0.0,0.5419354838709678,0.12722527574865372,24,8829,617,440
52,11.663960959845118,Alien-v0/Atlantis-v0/BankHeist-v0/Boxing-v0,0.0,0.5548387096774194,0.1119151260576333,24,13256,622,426
53,11.862000190549427,Alien-v0/Asteroids-v0/BankHeist-v0/Boxing-v0,0.0,0.44744186046511625,0.11863662020060287,15,12365,633,440
