tpgGen,hoursElapsed,envName,tpgMin,tpgMax,tpgAvg,eliteSize,eliteUid
119,76.85887923631404,Centipede-v0,165.0,29316.333333333332,5314.790804597706,59,28056
120,76.9086667261521,Alien-v0,0.0,696.6666666666666,146.49399399399394,6,8815
120,76.94033010337088,Asteroids-v0,90.0,5376.666666666667,929.2117117117118,17,15428
120,76.99353599581454,Atlantis-v0,1500.0,68033.33333333333,15675.75075075076,44,14582
120,77.11486300170422,BankHeist-v0,0.0,150.0,39.66966966966968,56,25010
120,77.21888367507192,BattleZone-v0,0.0,38000.0,5707.207207207213,50,25940
120,77.37117105106513,Bowling-v0,0.0,111.33333333333333,35.29654654654654,33,16507
120,77.45734701832136,Boxing-v0,-100.0,22.0,-33.983483483483475,42,21066
120,77.52269547714127,Centipede-v0,165.0,29316.333333333332,5621.917417417422,59,28056
121,77.56733287274838,Alien-v0,0.0,696.6666666666666,151.25375375375356,6,8815
121,77.60595588240359,Asteroids-v0,90.0,5376.666666666667,940.4204204204209,17,15428
121,77.65773275030983,Atlantis-v0,1500.0,68033.33333333333,16579.279279279282,44,14582
121,77.76535190112061,BankHeist-v0,0.0,150.0,42.81531531531532,56,25010
121,77.85217851499716,BattleZone-v0,0.0,38000.0,6124.624624624623,50,25940
121,77.99220104422834,Bowling-v0,0.0,111.33333333333333,33.69894894894892,33,16507
121,78.08081038097541,Boxing-v0,-100.0,22.0,-36.01951951951951,42,21066
121,78.13733872493108,Centipede-v0,165.0,29316.333333333332,5445.833333333331,59,28056
122,78.1838665170802,Alien-v0,0.0,696.6666666666666,153.97081413210435,6,8815
122,78.22280378083389,Asteroids-v0,90.0,5376.666666666667,953.0261136712741,17,15428
122,78.27271751489904,Atlantis-v0,1500.0,68033.33333333333,16526.57450076805,44,14582
122,78.36095034817855,BankHeist-v0,0.0,150.0,43.794162826420894,56,25010
122,78.45419304245048,BattleZone-v0,0.0,38000.0,6167.43471582181,50,25940
122,78.58963127175967,Bowling-v0,0.0,111.33333333333333,34.91397849462366,33,16507
122,78.67882452024354,Boxing-v0,-100.0,22.0,-33.741935483870975,42,21066
122,78.7327819839451,Centipede-v0,165.0,29316.333333333332,5659.139784946234,59,28056
123,78.77321420305304,Alien-v0,0.0,696.6666666666666,147.05607476635512,6,8815
123,78.81343636877007,Asteroids-v0,90.0,5376.666666666667,975.2492211838005,17,15428
